,smiles,active,mol,tpsa,mol_w,num_valence_electrons,num_heteroatoms,sentence,mol2vec
332,Oc1ccc(Br)cc1\C=N\NC2=NC(=O)CS2,1,"<img data-content=""rdkit/molecule"" src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAIAAAAiOjnJAAAABmJLR0QA/wD/AP+gvaeTAAATY0lEQVR4nO3deVRT174H8B8hRJmUQaWQMCmOxaG+Og9UxbpaoZZ3i/deXaze4iL2WUu1VulItL226JWWKhfB1qdUfKsLr0PRWmtE6lCUQW+tTHWgYAJYFIjEoCHD7/2xY6RciAxnA9f7+yz+gJOTvXfge3b2OTl7Y4eIQIjQRL3dAPJ4omARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgsWRwQC//mr5vrYWNJpebU3PomBxVFMD775r+X7vXlAqe7U1PYuCRbgQ93YDHnPnzsHSpQAAZWXw9tu93ZoeRMHia9o02LsXAOCzz3q7KT2L3goJF9RjceTmBn/8o+X7GTPA1bVXW9OzbPVYV/KVJWcPq8suIGKPNehxYm8PcjmUlQEAnDoFt271doN6kK1gnczYBACXTx049X+JPdWexwoiBATA2rWACPfugcHAsa7aWvj5Z8v3Fy5wrKiDbAWrn6PLmJnhwbMjtPU3rxZmH9vxwaHP3uDdoHPnzl2+fPnQoUNca9FoNHFxcfv27fvyyy9NJhO/inx8YNo02LOHXw0WZ8/CnDmgUgEArFnDvbpHw/Z9HjMtM0Ge/D+zrxZmXzq57+w//o6I+nt366t/tfGsLquurpbL5SKRKCgoCACmTp167tw5wWsxmUw7duwYPHgwAAwcOBAAxo8ff/LkScErKirCykpctAjv38dZs3DNGjxxAn/4QfB6LPbvx5UrMTISETEkhFctHWcrWP+7bhEimoyG1NjQSyf3Xfh+LyJmf5Xw4Yt+36W9f+/uHaEaodfrExISXF1dAaB///7h4eHsDy8SiZYtW1ZTUyNURfn5+VOnTmVHVEhIyNatW4cOHcp+DA0NLS4uFqSWhgaMi0OJBGNicNEiRESlEt3ccONGBMApU1Dw4+XePdy/H5OTcc0azMrq88FKe+PZ6/88nZe18+uN0dZgfbv93Q3h0vVh3puXBhccTTebjN1sgVKpHDNmDPvrhoWFXb9+HRG1Wq1Coejfvz8AODs7KxSKpqam7tRSXV0dFRVlZ2cHAFKpND093Ww2I6Jer09KShowYAAAODg4xMbGNjQ0dLkWkwnT0nDwYARAsRhfew3j4y0PrV2LmzfjkCEIgCIRRkdjdXV3XpDF9esYG4seHrhzJyYnY2MjhoTgtGkClNxNtoL1S97x4jNZ1y7kmAzNmt9UDTcr2faa65d3vf3f68O814d5J78660rBia7VffXq1bCwMBapkSNHHj16tNUOlZWVUVFRbAeZTGZNQ6c0Nzdbo+Po6BgXF6fValvtU11dHR0dLRKJAMDLy3vnTp2x88dLfj5OnYoACIDPPIOXLrWxj1aLCgX2748A6OyMCgV2+XjJzcU//AFFIgRAOzt8/XVMTkZEzMxEsRgRUafrYsmCsBUs237JO/55zDQWr6/eX1xbWdbx5969e1ehUPTr1w8A3NzcEhIS9Hp9yx1++OGHsjJLgTk5ORMmTGDxmjx58o8//tjxipRK5ejRo63dYXl5ectHc3NzWxZ48eLFkJCQmTN3AuCoUXjkSEdrqarCqCi0s0MAlEoxPR1t5//aNYyIsEQwIAAPHKjr+AFjMmFWFoaGWp4ukWBUFBYVYXk5FhVZ9tmzBxUKHDsW6+s7+hIE1/VgIaKxWX/2H3//ZPGI9WHen74evmrVqvpHvRSz2ZyZmenr6wsAdnZ2UVFRN2/ebLVPU1OTv7+/g4ODXC6vra1FRJPJlJ6e/sQTT7BnRUZGVlRU2K7oypUrCxcutHaH33333b/uw3ZgzVCr1WzjgQP6wEDLny0sDMtsHi/NzZiUhAMGIAA6OmJcHP5Lb9iunBycMAHt7Mzjxs3syAGj0+lSUrZPmGBkbfPwwPfewzbHnxoNjhpl6Tjv3etoe4TVrWAxdzW3DifHjQnyBwBPT8/k5GSDwdDmnhcuXJgxYwb7Y0+aNKm9kz6NRrN8+XJ7e3tW4LZt21iBrJ9jAy8nJ6c239SwA92hVWNj4zvvvGMdyW3YsEGna8IHcRk4EAHQwQHlcqytbePpSiWOHv0wgr/vDTvEaMSMjHIvLy92pvLyyy9b891SbW2tQqEYNGgQAISE5AUGYlIS3r1refTSJbx9u/VTVCr080MAfOEFbOevwZcAwWJKSkqee+45aw9x+PDhlo/evn07NjaWZcXb2zstLc1kMtkusLS09Pnnn2cFjhgxIjMzk22/ceNGy2F4y6LMZrO1YxOJRFFRUb/99tsjW65SqViB3t6TgoLMaWnIyrt5E2Ni0N4eAdDTE+Pj8S9/sTwlJgZfeMESqeBgzM7u3O+qFRsHTElJSUxMDHuIXYI5ePC4dfx35gyGhaGdHSoUbRRbXIweHgiAcnm3mtc1ggWLaXmKFxoaevnyZYPBkJSUxK4YsdOuO3c6cZ1CqVQ++eST1gJ//vlntv38+fPTpk2zdn5nzpwpLCycPn36I7vD9pw5c+ZPf7rOstLyikBJCT73HIrFuHEjjh+PX3+NiBgSgm+9hW5umJCA7fSGnVZeXv7SSy+x9vv6+sbHx4eFhbHjRyQSRUREnD17lu2p12N6Oo4bZ0m2iwuuX992mefPo7MzAuD77wvTyI4TOFiIqNfrt2zZ4ubmxpLE+nk2dr5y5UoXCmxubk5LS2NvBGKxWC6Xs37IZDLt2rXLx8eHjZOsfVhGRkYXTh4R0WTC3bvRx8dynrVkycMrApcv4+7d+MUXOHs2ajQYEoKNjW2/P3aT9YAZMmQIAPTr1y8qKqq0tJQ9qtFoNm3aNGvW6yxSPj74ySePGKEfOYIODgiAqaka4ZvbPuGDxdTV1cXGxopEIh8fn4CAgFbvjF0rMC4uTiKRWEdO9+/fR0SdTqdQKFxdXV1cXFauXNmp7rBNOh0mJKCLCzo54Y0bD7fv3o3p6XjsGK5axfcKpMlkio6OBoAJEybcunWLbayoqFi9erXrgxskIiKqd+3qaGeZkYHBwXmenoPT09M5tvv3eAWLmTlzJgAcO3ZMqAKLiooWLFjw4JcbYd3OhuosaoKorMSDB3+3hQULEf/8ZwwKEqqeth0/fhwA5s2bx35ct26dWGy5wWn+/PnHjh3rbJecmPgpAEgkkuPHj3fiaWYz1tRgQQEeOoS7diEiqtW4ejW+/DKmpqLNUTLfYIWGhgKAUqkUtlilUhkcHPz9999btzg6OgJAN6/O27Z/Px44gIioUuHTT/OrBxGxpKSEnQOxH5OTkx0cHCIjI/Pz87tc5tq1a9nJQW5ubsvtZrO5uro6Pz//4MGDn3/+eVFCAi5dirNmYWAgSiSWcRy7mnL/Pk6fjsXFaDTiX/+KH39sozq+wXr22WcBgCVg27ZtcrncOvruJuPvL407OTkBgK53LzYLR6vVshCwH3U6XZuXITrFbDazd9hBgwaVlpZGR0fPnDkzICCAjS6sDoWEPAwTAA4Zgk89heHh+NpreOYMrlhhKc5gwClTbFTH9w5S9iGJ2Wxm8Tpy5Eh4ePjYsWO7XzK7ctFmRY8BFxcXNzc3jUZTX1/v4eHh5OTEjpzusLOz27FjR0NDw8GDB+fPny8WiysqKthDXl5eUqlUJpP5+fm5jBwJy5aBnx/IZCCVwoMrHQAA2dkP74IVi8Hm7UZ8g8XO1BCx1fdcK3o8yGQyjUajVqs9PDyEKtPe3j4jI2P+/Pm5ublBQUE5OTm+vr4ymYyNUNum1YJKBSoVVFXBqFFQUGDZXlQEQUE26uq5Hotrp/KY9VgAIJPJioqKVCrVuHHjBCzWycnpm2++CQgImDhx4pQpU9jYVKvVqlQqlUqlVqvv3rz5xq+/gloNKhWo1dDY+PDJ27dDZCSEhcHw4VBcDKmpNiqiHquPYh+nqtVqwUveu3evTqc7ffr0iy++WFVVpVKpGlukp79Y/Abiw7c5Z+eHb4vDh8O8ebBsGTQ0wJAhtmuhHquPWrt25IoVvoMG1QhbbENDw0cffQQAERER27dvZxudnZ39/PxkMplUKvXz82v295c88YQlT25urYtwcHhkqoB6rD7L3d29sVFlNFYKW6xCoairq5s7d25cXNzChQv9/f2lUqm7u7uwtQD1WH2WROILAM3NKgHLLCsrS01Ntbe3T0pK8vf39/f3F7DwVvjOhKYeq8skEhkAGAxCjrHWrFljMBiWL18uyBUf2/gGi3qsLhO8x8rOzj569OiAAQPi4+OFKtMG6rH6KJHIxd7ezWxuMhrru1+ayWRatWoVAMTHx1vvN+GKeqy+68G7oQCd1vbt24uKioYNG7Zy5crul9YRPRcs6rE668G7YXeHWRqNZsOGDQCQmJho6yK7oHrucgP1WJ3l6bnM1XWBo+Pobpbz4Ycf3r59e86cOYsWLRKkYR3Rc5cbFi9ePGbMmIkTJwpSckFBQWBgILutFB7THkuvv6LVnmpqKvDyWu3k9F9dK+T69espKSkikWjLli3CNu8Runkzhm1suulXX30lYJnWeRnLly+3bgwMDASA8i5MlOnDiovHI3blHuuWwsPDAUDe4xMqemKMxe4u6j6DwfDpp58OGzZs69atYrHY09OTbb9//35TUxMA1NQI/AFI73J3j7hyZU59fQYAVlW9d/Pmx42NSpOpoeMlnDx58vDhw66urmyM1aO4xjYzM3Ps2LEDBgywMbmvg7Kzs4ODg1mbQ0NDS0pK2PasrKxhw4YBgLOzM5s71djYKETb+wSDobaiIqa2NvXiRefCQmBfly55X70aVlWl0GiyjMZ2p1IYjUZ2IXTTpk092WaGb7AMBoP1FvVRo0Z9++23XSiETSRkhQwfPvzIg6nvpaWl1sJHjx4dGhrKRloymWzPnj1dm6jTp+j1KkSsq9ujVr9fV7fnxo3YsrLpFy86WhNWWAgXLwYEBwe/8sorKSkp+fn5LY9e9hnz0KFDBZwK0HF8g8W0nBs4b968S20ul9EWNgOn5Zoz7HfUcq6zu7t7UlISmyqdl5dnnVr49NNPnz59muOr4s6kUr1VXr60svI1o/HhAjhms0Gn++etW19UVMhLSp7KyZnV8v1HIpFMmjRpxYoVKSkpbCmo/fv390rreyJY+GBuoHXVq47MUc7KymKfkrK1FdgqWY+c68xWeZBKpeyJipUrsbKS4wvrbc3NzUVFRenp6XK5fMyYMWxQy3h6es6ePbu3GtZDwWLamxvYisFgeOaZZ9hvZ/LkyefPn2fbCwsLrbOfJ0+enJeX115FOp2OreR2avx4y2Id3Z5v+G+hsbExJydn8+bNixcvzs7Orqqq6q2W9GiwmLKyMuuyWMOHD7cuytDSihUrPD09k5KS2GycmpoatookAPj4+HRwoazbKhUuWWJZXsjHB3fvtj0VjgioF4LFKJVK680bc+fO/emnn1o+qtFoNBoNPlg2jS39IJFIYmNjO33Sl5+PM2ZYJjNNnIinTgn4Kkh7ei1YiGgwGFoNvFqtlXXixAnrqN+6imRXmM2YkYG+vpZVGWJi0GjEHTvw1Vfxb39DnQ7r6tA6/fzkybZX4yOd0ZvBYurr6+Pi4tgpnouLi0KhuHfv3rVr1yIjI1mkRowY0bXrFK01NWFCArq6YmIirl6N27bhnTv4zTcYHo7l5bhkiWW3LVuwl86kHie9HyymrKzMugCfl5cXG+APHDgwMTGxublZyJrUatTrceLEh1sWLMCCAgwLw9JSLC3FdesoWN3XV/5J08iRI48cOXLixIlx48axqwlRUVG//PLLm2++6eDgIGRNUik4OIC4xafvHh6g1cKNG7BvH+zb9/AfPJBu6Fv/pGnevHkXLly4deuWyWSSyWS8qrGzA4kEGhrA3R3MZrh2DaRSCA6GDz4AAEik/+8igL4VLAAQi8Xe3t7cq9m4ERYvhlmzoKAAVq0CYTtFAmCHj9c9TJ3Q3Azl5eDrC87OYDLBnTvAVknQakEsBkfH3m7fv7f/4GARnvrK4J08ZihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4oGARLihYhAsKFuGCgkW4+H8Oi8Hze8pi2wAAAXB6VFh0cmRraXRQS0wgcmRraXQgMjAyMC4wOS4xAAB4nHu/b+09BiDgAWJGBggQBGIhIG5g5GDIANLMjIxsDhogBgubA1iAmRGJAZFRZlAAGYEhzsYAFWBnAAsws0MEmBjZIAIsMAkYnwNCM7ExJABpJiYBsMlM3AyMCoxMGUxMzAnMLBlMLKwMLGwJbOwZTOwcKswcnFpMzEzsXJxcKsxc3ArcPBpMPLwKvHwaTLz8DPwCDOyMCQLcDCJMbIzsbCzMTKw83AL8vOIwDzMIZnfl7C/We7IfxJHq4ztwRLMVzN6fkXjASuUZmC2fNetAt3w7mN2zadaB7LrHdiC2d8aRA15PptuD2EVdSQcEb80Esz/L8R9oD30NVmMpWLj/xvnZYPE2y512i3U+g8XXMF+xn390Llg8NNfWYT/zb7D4yqIuB62HvWDxecdWOXh1bNsJYrdW33IwNtYEqylineyQ9mgZ2D02bB4Oa4QawGwxAMV7UeFwcX0ZAAABUnpUWHRNT0wgcmRraXQgMjAyMC4wOS4xAAB4nJ2UzUqFIRCG999VeANH5ledbX2tohMUdA9to/un0dRcFJwUkXcYfXnGvyPU9nI+vn+G2eg8joA5YAkBfu1mFt4IAA6ffoFoJFAVxlwoVw+InoXwHP6yWHtzoUiU5dsFBHhxub/dhaMSDRYrsOcisZBqZ1HN2y4svQ4R2awoReTcCDBiSSvL3cd/9oWtuxDQ5r74GXEaFamlPRe/L4KDBfPevvgKTvWGNpYstrhcb3fBmDRJZ2FKey4UTW2w2ObdDRIdQPtJQ5E9Fo3M7ZZc2tpNluQvIPfdwKS09aa9IjXpb5qByx4LRyQdPwPAekavt7qgH1Iba+CK21gDVzIzrnRmXKWZ8SDPwFWZ01zZzFhAGBlXiCPjCieBK5wErnASuMJJUINJ4Ap/CMpST/2qR/AUwsP1PL4AzfXnHfrUWy8AAADxelRYdFNNSUxFUyByZGtpdCAyMDIwLjA5LjEAAHicLZA7bsQwDESvktILyFz+KUJwE/feIkfQDVLv4UN50w6e3oz4Ok46f87tel7H+Zw85/b9+5hz8utxXPT13hw6h/WGQG4s2oaBiIe1HQERRTuZtKFgqUptJxCU6G0IEJv0lRRn0QZDWi6VJrLXIwI3F28ELGzZBoI4hcdiQtPaqJZUcs8FUXCJdy7c2Rdk6VLmXcAkYzFIuQKFLioLURWu2bsDSYQUQ93dPgyb2r3Q7I7Kw4y8osjI/zYOvSNUXBdYm1iyx411rr31f+EylBx79T7ef8iaRzBAXQ53AAAAAElFTkSuQmCC"" alt=""Mol""/>",74.05000000000001,312.952059596,88,7,MolSentence with 34 words,"(300,) dimensional vector"
